Year,section,reach,pass,unitnum,unittype,Vert index,pitnumber,species,length 1 (mm),length 2 (mm),Weight (g),clip,Sample date,notes
1987,CC,U,1,15,C,34,NA,Cutthroat trout,101,NA,9.6,NONE,07 October 1987,NA
1987,CC,U,1,15,C,35,NA,Cutthroat trout,143,NA,24.1,NONE,07 October 1987,NA
1987,CC,U,1,16,P,1,NA,Cutthroat trout,102,NA,8.9,NONE,07 October 1987,NA
1987,CC,U,1,16,P,2,NA,Cutthroat trout,116,NA,14.4,NONE,07 October 1987,NA
1987,CC,U,1,16,P,3,NA,Cutthroat trout,111,NA,10.9,NONE,07 October 1987,NA
1987,CC,U,1,16,P,4,NA,Cutthroat trout,129,NA,22.35,NONE,07 October 1987,NA
1987,CC,U,1,16,P,5,NA,Cutthroat trout,70,NA,3.8,NONE,07 October 1987,NA
1987,CC,U,1,16,P,6,NA,Cutthroat trout,98,NA,8.3,NONE,07 October 1987,NA
1987,CC,U,1,16,P,7,NA,Cutthroat trout,122,NA,15.85,NONE,07 October 1987,NA
1987,CC,U,1,17,C,1,NA,Cutthroat trout,49,NA,1.1,NONE,07 October 1987,NA
1987,CC,U,1,17,C,2,NA,Cutthroat trout,61,NA,1.85,NONE,07 October 1987,NA
1987,CC,U,1,17,C,3,NA,Cutthroat trout,59,NA,2.05,NONE,07 October 1987,NA
1987,CC,U,1,17,C,4,NA,Cutthroat trout,72,NA,3.6,NONE,07 October 1987,NA
1987,CC,U,1,17,C,5,NA,Cutthroat trout,60,NA,2.05,NONE,07 October 1987,NA
1987,CC,U,1,17,C,6,NA,Cutthroat trout,70,NA,3.9,NONE,07 October 1987,NA
1987,CC,U,1,17,C,7,NA,Cutthroat trout,52,NA,1.15,NONE,07 October 1987,NA
1987,CC,U,1,17,C,8,NA,Cutthroat trout,65,NA,3,NONE,07 October 1987,NA
1987,CC,U,1,17,C,9,NA,Cutthroat trout,68,NA,2.7,NONE,07 October 1987,NA
1987,CC,U,1,17,C,10,NA,Cutthroat trout,60,NA,1.85,NONE,07 October 1987,NA
1987,CC,U,1,17,C,11,NA,Cutthroat trout,101,NA,8.7,NONE,07 October 1987,NA
1987,CC,U,1,17,C,12,NA,Cutthroat trout,112,NA,12.35,NONE,07 October 1987,NA
1987,CC,U,1,17,C,13,NA,Cutthroat trout,101,NA,10.05,NONE,07 October 1987,NA
1987,CC,U,1,17,C,14,NA,Cutthroat trout,123,NA,16.8,NONE,07 October 1987,NA
1987,CC,U,1,17,C,15,NA,Cutthroat trout,130,NA,19.8,NONE,07 October 1987,NA
1987,CC,U,1,17,C,16,NA,Cutthroat trout,147,NA,30.7,NONE,07 October 1987,NA
1987,CC,U,1,17,C,17,NA,Cutthroat trout,73,NA,3.5,NONE,07 October 1987,NA
1987,CC,U,1,17,C,18,NA,Cutthroat trout,112,NA,13.4,NONE,07 October 1987,NA
1987,CC,U,1,18,R,1,NA,Cutthroat trout,72,NA,3.7,NONE,07 October 1987,THIS UNIT SAMPLED ONLY IN 1987
1987,CC,U,1,18,R,2,NA,Cutthroat trout,90,NA,6.8,NONE,07 October 1987,NA
1987,CC,U,1,18,R,3,NA,Cutthroat trout,99,NA,10.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,4,NA,Cutthroat trout,97,NA,7.6,NONE,07 October 1987,NA
1987,CC,U,1,18,R,5,NA,Cutthroat trout,64,NA,2.65,NONE,07 October 1987,NA
1987,CC,U,1,18,R,6,NA,Cutthroat trout,62,NA,2.25,NONE,07 October 1987,NA
1987,CC,U,1,18,R,7,NA,Cutthroat trout,123,NA,15.45,NONE,07 October 1987,NA
1987,CC,U,1,18,R,8,NA,Cutthroat trout,98,NA,8,NONE,07 October 1987,NA
1987,CC,U,1,18,R,9,NA,Cutthroat trout,100,NA,8.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,10,NA,Cutthroat trout,100,NA,8,NONE,07 October 1987,NA
1987,CC,U,1,18,R,11,NA,Cutthroat trout,62,NA,2.6,NONE,07 October 1987,NA
1987,CC,U,1,18,R,12,NA,Cutthroat trout,115,NA,15.15,NONE,07 October 1987,NA
1987,CC,U,1,18,R,13,NA,Cutthroat trout,112,NA,12.45,NONE,07 October 1987,NA
1987,CC,U,1,18,R,14,NA,Cutthroat trout,139,NA,23.05,NONE,07 October 1987,NA
1987,CC,U,1,18,R,15,NA,Cutthroat trout,121,NA,15.95,NONE,07 October 1987,NA
1987,CC,U,1,18,R,16,NA,Cutthroat trout,105,NA,10.45,NONE,07 October 1987,NA
1987,CC,U,1,18,R,17,NA,Cutthroat trout,145,NA,27.1,NONE,07 October 1987,NA
1987,CC,U,1,18,R,18,NA,Cutthroat trout,170,NA,39.55,NONE,07 October 1987,NA
1987,CC,U,1,18,R,19,NA,Cutthroat trout,156,NA,33.2,NONE,07 October 1987,NA
1987,CC,U,1,18,R,20,NA,Cutthroat trout,61,NA,2.65,NONE,07 October 1987,NA
1987,CC,U,1,18,R,21,NA,Cutthroat trout,64,NA,3.1,NONE,07 October 1987,NA
1987,CC,U,1,18,R,22,NA,Cutthroat trout,61,NA,2.7,NONE,07 October 1987,NA
1987,CC,U,1,18,R,23,NA,Cutthroat trout,57,NA,2.1,NONE,07 October 1987,NA
1987,CC,U,1,18,R,24,NA,Cutthroat trout,62,NA,2.95,NONE,07 October 1987,NA
1987,CC,U,1,18,R,25,NA,Cutthroat trout,51,NA,1.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,26,NA,Cutthroat trout,48,NA,1.05,NONE,07 October 1987,NA
1987,CC,U,1,18,R,27,NA,Cutthroat trout,56,NA,1.8,NONE,07 October 1987,NA
1987,CC,U,1,18,R,28,NA,Cutthroat trout,45,NA,0.85,NONE,07 October 1987,NA
1987,CC,U,1,18,R,29,NA,Cutthroat trout,37,NA,0.55,NONE,07 October 1987,NA
1987,CC,U,1,18,R,30,NA,Cutthroat trout,70,NA,3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,31,NA,Cutthroat trout,62,NA,2.15,NONE,07 October 1987,NA
1987,CC,U,1,18,R,32,NA,Cutthroat trout,56,NA,1.75,NONE,07 October 1987,NA
1987,CC,U,1,18,R,33,NA,Cutthroat trout,71,NA,3.2,NONE,07 October 1987,NA
1987,CC,U,1,18,R,34,NA,Cutthroat trout,52,NA,1.5,NONE,07 October 1987,NA
1987,CC,U,1,18,R,35,NA,Cutthroat trout,75,NA,3.55,NONE,07 October 1987,NA
1987,CC,U,1,18,R,36,NA,Cutthroat trout,54,NA,1.55,NONE,07 October 1987,NA
1987,CC,U,1,18,R,37,NA,Cutthroat trout,109,NA,11.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,38,NA,Cutthroat trout,110,NA,12,NONE,07 October 1987,NA
1987,CC,U,1,18,R,39,NA,Cutthroat trout,96,NA,7.75,NONE,07 October 1987,NA
1987,CC,U,1,18,R,40,NA,Cutthroat trout,99,NA,10,NONE,07 October 1987,NA
1987,CC,U,1,18,R,41,NA,Cutthroat trout,116,NA,13.4,NONE,07 October 1987,NA
1987,CC,U,1,18,R,42,NA,Cutthroat trout,57,NA,2.4,NONE,07 October 1987,NA
1987,CC,U,1,18,R,43,NA,Cutthroat trout,69,NA,3.55,NONE,07 October 1987,NA
1987,CC,U,1,18,R,44,NA,Cutthroat trout,67,NA,3.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,45,NA,Cutthroat trout,60,NA,2.2,NONE,07 October 1987,NA
1987,CC,U,1,18,R,46,NA,Cutthroat trout,61,NA,2.3,NONE,07 October 1987,NA
1987,CC,U,1,18,R,47,NA,Cutthroat trout,60,NA,2.05,NONE,07 October 1987,NA
1987,CC,U,1,18,R,48,NA,Cutthroat trout,59,NA,2,NONE,07 October 1987,NA
1987,CC,U,1,18,R,49,NA,Cutthroat trout,65,NA,2.65,NONE,07 October 1987,NA
1987,CC,U,1,18,R,50,NA,Cutthroat trout,67,NA,2.75,NONE,07 October 1987,NA
1987,CC,U,1,18,R,51,NA,Cutthroat trout,75,NA,4.1,NONE,07 October 1987,NA
1987,CC,U,1,18,R,52,NA,Cutthroat trout,65,NA,2.85,NONE,07 October 1987,NA
1987,CC,U,1,18,R,53,NA,Cutthroat trout,126,NA,18.75,NONE,07 October 1987,NA
1987,CC,U,1,18,R,54,NA,Cutthroat trout,80,NA,4.45,NONE,07 October 1987,NA
1987,CC,U,1,18,R,55,NA,Cutthroat trout,106,NA,10.6,NONE,07 October 1987,NA
1987,CC,U,1,18,R,56,NA,Cutthroat trout,134,NA,20.8,NONE,07 October 1987,NA
1987,CC,U,1,18,R,57,NA,Cutthroat trout,144,NA,27.6,NONE,07 October 1987,NA
1987,CC,U,2,15,C,1,NA,Cutthroat trout,95,NA,7.05,NONE,07 October 1987,NA
1987,CC,U,2,15,C,2,NA,Cutthroat trout,65,NA,3.1,NONE,07 October 1987,NA
1987,CC,U,2,15,C,3,NA,Cutthroat trout,53,NA,1.7,NONE,07 October 1987,NA
1987,CC,U,2,15,C,4,NA,Cutthroat trout,60,NA,2,NONE,07 October 1987,NA
1987,CC,U,2,15,C,5,NA,Cutthroat trout,133,NA,24.55,NONE,07 October 1987,NA
1987,CC,U,2,15,C,6,NA,Cutthroat trout,139,NA,23.75,NONE,07 October 1987,NA
1987,CC,U,2,16,P,1,NA,Cutthroat trout,101,NA,10.4,NONE,07 October 1987,NA
1987,CC,U,2,17,C,1,NA,Cutthroat trout,63,NA,2.45,NONE,07 October 1987,NA
1987,CC,U,2,17,C,2,NA,Cutthroat trout,64,NA,2.35,NONE,07 October 1987,NA
1987,CC,U,2,17,C,3,NA,Cutthroat trout,69,NA,3,NONE,07 October 1987,NA
1987,CC,U,2,17,C,4,NA,Cutthroat trout,61,NA,2.05,NONE,07 October 1987,NA
1987,CC,U,2,17,C,5,NA,Cutthroat trout,100,NA,9.85,NONE,07 October 1987,NA
1987,CC,U,2,18,R,1,NA,Cutthroat trout,67,NA,3.65,NONE,07 October 1987,THIS UNIT SAMPLED ONLY IN 1987
1987,CC,U,2,18,R,2,NA,Cutthroat trout,69,NA,3.6,NONE,07 October 1987,NA
1987,CC,U,2,18,R,3,NA,Cutthroat trout,48,NA,1.25,NONE,07 October 1987,NA
1987,CC,U,2,18,R,4,NA,Cutthroat trout,65,NA,3.15,NONE,07 October 1987,NA
1987,CC,U,2,18,R,5,NA,Cutthroat trout,66,NA,2.55,NONE,07 October 1987,NA
1987,CC,U,2,18,R,6,NA,Cutthroat trout,56,NA,2,NONE,07 October 1987,NA
1987,CC,U,2,18,R,7,NA,Cutthroat trout,60,NA,2.4,NONE,07 October 1987,NA
1987,CC,U,2,18,R,8,NA,Cutthroat trout,55,NA,1.65,NONE,07 October 1987,NA
1987,CC,U,2,18,R,9,NA,Cutthroat trout,62,NA,2.7,NONE,07 October 1987,NA
1987,CC,U,2,18,R,10,NA,Cutthroat trout,63,NA,2.8,NONE,07 October 1987,NA
1987,CC,U,2,18,R,11,NA,Cutthroat trout,100,NA,9.7,NONE,07 October 1987,NA
1987,CC,U,2,18,R,12,NA,Cutthroat trout,59,NA,2.1,NONE,07 October 1987,NA
1987,CC,U,2,18,R,13,NA,Cutthroat trout,116,NA,14.25,NONE,07 October 1987,NA
1987,CC,U,2,18,R,14,NA,Cutthroat trout,115,NA,13.25,NONE,07 October 1987,NA
1987,CC,U,2,18,R,15,NA,Cutthroat trout,119,NA,15.15,NONE,07 October 1987,NA
1987,CC,U,2,18,R,16,NA,Cutthroat trout,49,NA,1.15,NONE,07 October 1987,NA
1987,CC,U,2,18,R,17,NA,Cutthroat trout,108,NA,11.65,NONE,07 October 1987,NA
1987,CC,U,2,18,R,18,NA,Cutthroat trout,135,NA,21.55,NONE,07 October 1987,NA
1987,OG,L,1,1,R,1,NA,Cutthroat trout,84,NA,4.4,NONE,06 October 1987,NA
1987,OG,L,1,1,R,2,NA,Cutthroat trout,133,NA,18.05,NONE,06 October 1987,NA
1987,OG,L,1,1,R,3,NA,Cutthroat trout,102,NA,9,NONE,06 October 1987,NA
1987,OG,L,1,1,R,4,NA,Cutthroat trout,83,NA,4.9,NONE,06 October 1987,NA
1987,OG,L,1,1,R,5,NA,Cutthroat trout,83,NA,6.2,NONE,06 October 1987,NA
1987,OG,L,1,1,R,6,NA,Cutthroat trout,90,NA,5.9,NONE,06 October 1987,NA
1987,OG,L,1,1,R,7,NA,Cutthroat trout,127,NA,19.45,NONE,06 October 1987,NA
1987,OG,L,1,1,R,8,NA,Cutthroat trout,56,NA,1.85,NONE,06 October 1987,NA
1987,OG,L,1,2,P,1,NA,Cutthroat trout,55,NA,1.75,NONE,06 October 1987,NA
1987,OG,L,1,2,P,2,NA,Cutthroat trout,87,NA,5.85,NONE,06 October 1987,NA
1987,OG,L,1,2,P,3,NA,Cutthroat trout,91,NA,6.6,NONE,06 October 1987,NA
1987,OG,L,1,2,P,4,NA,Cutthroat trout,92,NA,6.95,NONE,06 October 1987,NA
1987,OG,L,1,2,P,5,NA,Cutthroat trout,100,NA,8.25,NONE,06 October 1987,NA
1987,OG,L,1,2,P,6,NA,Cutthroat trout,57,NA,2.15,NONE,06 October 1987,NA
1987,OG,L,1,2,P,7,NA,Cutthroat trout,53,NA,1.2,NONE,06 October 1987,NA
1987,OG,L,1,2,P,8,NA,Cutthroat trout,122,NA,16.8,NONE,06 October 1987,NA
1987,OG,L,1,2,P,9,NA,Cutthroat trout,76,NA,5.15,NONE,06 October 1987,NA
1987,OG,L,1,2,P,10,NA,Cutthroat trout,75,NA,5.3,NONE,06 October 1987,NA
1987,OG,L,1,2,P,11,NA,Cutthroat trout,79,NA,4.4,NONE,06 October 1987,NA
1987,OG,L,1,2,P,12,NA,Cutthroat trout,127,NA,21.05,NONE,06 October 1987,NA
1987,OG,L,1,2,P,13,NA,Cutthroat trout,130,NA,18.4,NONE,06 October 1987,NA
1987,OG,L,1,3,C,1,NA,Cutthroat trout,79,NA,6.25,NONE,06 October 1987,NA
1987,OG,L,1,3,C,2,NA,Cutthroat trout,108,NA,11.4,NONE,06 October 1987,NA
1987,OG,L,1,3,C,3,NA,Cutthroat trout,74,NA,5.25,NONE,06 October 1987,NA
1987,OG,L,1,3,C,4,NA,Cutthroat trout,153,NA,27.9,NONE,06 October 1987,NA
1987,OG,L,1,3,C,5,NA,Cutthroat trout,121,NA,16.8,NONE,06 October 1987,NA
1987,OG,L,1,3,C,6,NA,Cutthroat trout,105,NA,10.2,NONE,06 October 1987,NA
1987,OG,L,1,3,C,7,NA,Cutthroat trout,122,NA,16.6,NONE,06 October 1987,NA
1987,OG,L,1,3,C,8,NA,Cutthroat trout,147,NA,25.9,NONE,06 October 1987,NA
1987,OG,L,1,3,C,9,NA,Cutthroat trout,101,NA,9,NONE,06 October 1987,NA
1987,OG,L,1,3,C,10,NA,Cutthroat trout,55,NA,2,NONE,06 October 1987,NA
1987,OG,L,1,3,C,11,NA,Cutthroat trout,47,NA,1.45,NONE,06 October 1987,NA
1987,OG,L,1,3,C,12,NA,Cutthroat trout,55,NA,1.75,NONE,06 October 1987,NA
1987,OG,L,1,4,I,1,NA,Cutthroat trout,108,NA,10.9,NONE,06 October 1987,combined with pool 5
1987,OG,L,1,4,I,2,NA,Cutthroat trout,103,NA,9.3,NONE,06 October 1987,NA
1987,OG,L,1,4,I,3,NA,Cutthroat trout,129,NA,19.2,NONE,06 October 1987,NA
1987,OG,L,1,4,I,4,NA,Cutthroat trout,62,NA,2.15,NONE,06 October 1987,NA
1987,OG,L,1,4,I,5,NA,Cutthroat trout,77,NA,5.75,NONE,06 October 1987,NA
1987,OG,L,1,6,C,1,NA,Cutthroat trout,70,NA,3.5,NONE,06 October 1987,NA
1987,OG,L,1,6,C,2,NA,Cutthroat trout,78,NA,5.9,NONE,06 October 1987,NA
1987,OG,L,1,6,C,3,NA,Cutthroat trout,113,NA,14.85,NONE,06 October 1987,NA
1987,OG,L,1,6,C,4,NA,Cutthroat trout,94,NA,7.5,NONE,06 October 1987,NA
1987,OG,L,1,6,C,5,NA,Cutthroat trout,92,NA,6.85,NONE,06 October 1987,NA
1987,OG,L,1,6,C,6,NA,Cutthroat trout,114,NA,15.05,NONE,06 October 1987,NA
1987,OG,L,1,6,C,7,NA,Cutthroat trout,162,NA,35.9,NONE,06 October 1987,NA
1987,OG,L,1,6,C,8,NA,Cutthroat trout,90,NA,6.4,NONE,06 October 1987,NA
1987,OG,L,1,6,C,9,NA,Cutthroat trout,82,NA,6.7,NONE,06 October 1987,NA
1987,OG,L,1,6,C,10,NA,Cutthroat trout,72,NA,3.2,NONE,06 October 1987,NA
1987,OG,L,1,6,C,11,NA,Cutthroat trout,86,NA,5.75,NONE,06 October 1987,NA
1987,OG,L,1,6,C,12,NA,Cutthroat trout,78,NA,4.5,NONE,06 October 1987,NA
1987,OG,L,1,6,C,13,NA,Cutthroat trout,91,NA,6.95,NONE,06 October 1987,NA
1987,OG,L,1,6,C,14,NA,Cutthroat trout,108,NA,10.35,NONE,06 October 1987,NA
1987,OG,L,1,6,C,15,NA,Cutthroat trout,143,NA,24.15,NONE,06 October 1987,NA
1987,OG,L,2,1,R,1,NA,Cutthroat trout,75,NA,5,NONE,06 October 1987,NA
1987,OG,L,2,1,R,2,NA,Cutthroat trout,83,NA,5.35,NONE,06 October 1987,NA
1987,OG,L,2,1,R,3,NA,Cutthroat trout,111,NA,14.6,NONE,06 October 1987,NA
1987,OG,L,2,2,P,1,NA,Cutthroat trout,109,NA,13.2,NONE,06 October 1987,NA
1987,OG,L,2,2,P,2,NA,Cutthroat trout,52,NA,1.75,NONE,06 October 1987,NA
1987,OG,L,2,2,P,3,NA,Cutthroat trout,106,NA,10.35,NONE,06 October 1987,NA
1987,OG,L,2,2,P,4,NA,Cutthroat trout,92,NA,6.95,NONE,06 October 1987,NA
1987,OG,L,2,2,P,5,NA,Cutthroat trout,127,NA,18.35,NONE,06 October 1987,NA
1987,OG,L,2,2,P,6,NA,Cutthroat trout,55,NA,2.5,NONE,06 October 1987,NA
1987,OG,L,2,4,I,1,NA,Cutthroat trout,90,NA,5.65,NONE,06 October 1987,NA
1987,OG,L,2,4,I,2,NA,Cutthroat trout,87,NA,6.9,NONE,06 October 1987,NA
1987,OG,L,2,6,C,1,NA,Cutthroat trout,71,NA,5.8,NONE,06 October 1987,NA
1987,OG,L,2,6,C,2,NA,Cutthroat trout,90,NA,7.75,NONE,06 October 1987,NA
1987,OG,M,1,7,P,1,NA,Cutthroat trout,76,NA,5.6,NONE,06 October 1987,NA
1987,OG,M,1,7,P,2,NA,Cutthroat trout,116,NA,12.3,NONE,06 October 1987,NA
1987,OG,M,1,7,P,3,NA,Cutthroat trout,109,NA,10.75,NONE,06 October 1987,NA
1987,OG,M,1,7,P,4,NA,Cutthroat trout,102,NA,8.95,NONE,06 October 1987,NA
1987,OG,M,1,7,P,5,NA,Cutthroat trout,91,NA,6.2,NONE,06 October 1987,NA
1987,OG,M,1,7,P,6,NA,Cutthroat trout,101,NA,9.55,NONE,06 October 1987,NA
1987,OG,M,1,7,P,7,NA,Cutthroat trout,143,NA,25.05,NONE,06 October 1987,NA
1987,OG,M,1,7,P,8,NA,Cutthroat trout,49,NA,1.4,NONE,06 October 1987,NA
1987,OG,M,1,7,P,9,NA,Cutthroat trout,102,NA,9.05,NONE,06 October 1987,NA
1987,OG,M,1,7,P,10,NA,Cutthroat trout,162,NA,35.8,NONE,06 October 1987,NA
1987,OG,M,1,8,C,1,NA,Cutthroat trout,124,NA,16.05,NONE,06 October 1987,NA
1987,OG,M,1,8,C,2,NA,Cutthroat trout,93,NA,6.7,NONE,06 October 1987,NA
1987,OG,M,1,8,C,3,NA,Cutthroat trout,100,NA,7.6,NONE,06 October 1987,NA
1987,OG,M,1,8,C,4,NA,Cutthroat trout,75,NA,5.7,NONE,06 October 1987,NA
1987,OG,M,1,9,P,1,NA,Cutthroat trout,106,NA,10.8,NONE,06 October 1987,NA
1987,OG,M,1,9,P,2,NA,Cutthroat trout,99,NA,8.65,NONE,06 October 1987,NA
1987,OG,M,1,10,C,1,NA,Cutthroat trout,62,NA,1.95,NONE,06 October 1987,NA
1987,OG,M,1,10,C,2,NA,Cutthroat trout,61,NA,2.5,NONE,06 October 1987,NA
1987,OG,M,1,10,C,3,NA,Cutthroat trout,66,NA,2.55,NONE,06 October 1987,NA
1987,OG,M,1,10,C,4,NA,Cutthroat trout,59,NA,2.75,NONE,06 October 1987,NA
1987,OG,M,1,10,C,5,NA,Cutthroat trout,56,NA,1.95,NONE,06 October 1987,NA
1987,OG,M,1,10,C,6,NA,Cutthroat trout,91,NA,6.15,NONE,06 October 1987,NA
1987,OG,M,1,10,C,7,NA,Cutthroat trout,51,NA,1.7,NONE,06 October 1987,NA
1987,OG,M,1,10,C,8,NA,Cutthroat trout,67,NA,3,NONE,06 October 1987,NA
1987,OG,M,1,10,C,9,NA,Cutthroat trout,115,NA,12.95,NONE,06 October 1987,NA
1987,OG,M,1,10,C,10,NA,Cutthroat trout,126,NA,17.05,NONE,06 October 1987,NA
1987,OG,M,1,10,C,11,NA,Cutthroat trout,53,NA,1.6,NONE,06 October 1987,NA
1987,OG,M,1,10,C,12,NA,Cutthroat trout,56,NA,1.8,NONE,06 October 1987,NA
1987,OG,M,1,10,C,13,NA,Cutthroat trout,54,NA,1.45,NONE,06 October 1987,NA
1987,OG,M,1,10,C,14,NA,Cutthroat trout,57,NA,1.9,NONE,06 October 1987,NA
1987,OG,M,1,10,C,15,NA,Cutthroat trout,51,NA,1.05,NONE,06 October 1987,NA
1987,OG,M,1,10,C,16,NA,Cutthroat trout,83,NA,4.85,NONE,06 October 1987,NA
1987,OG,M,1,10,C,17,NA,Cutthroat trout,98,NA,8.2,NONE,06 October 1987,NA
1987,OG,M,1,10,C,18,NA,Cutthroat trout,78,NA,3.75,NONE,06 October 1987,NA
1987,OG,M,1,10,C,19,NA,Cutthroat trout,79,NA,5.65,NONE,06 October 1987,NA
1987,OG,M,1,10,C,20,NA,Cutthroat trout,94,NA,7,NONE,06 October 1987,NA
1987,OG,M,1,10,C,21,NA,Cutthroat trout,95,NA,7.35,NONE,06 October 1987,NA
1987,OG,M,1,10,C,22,NA,Cutthroat trout,104,NA,9.25,NONE,06 October 1987,NA
1987,OG,M,1,10,C,23,NA,Cutthroat trout,125,NA,15.35,NONE,06 October 1987,NA
1987,OG,M,1,10,C,24,NA,Cutthroat trout,134,NA,20.2,NONE,06 October 1987,NA
1987,OG,M,1,10,C,25,NA,Cutthroat trout,59,NA,2.5,NONE,06 October 1987,NA
1987,OG,M,1,10,C,26,NA,Cutthroat trout,63,NA,2.55,NONE,06 October 1987,NA
1987,OG,M,1,10,C,27,NA,Cutthroat trout,58,NA,2.65,NONE,06 October 1987,NA
1987,OG,M,1,10,C,28,NA,Cutthroat trout,97,NA,7.95,NONE,06 October 1987,NA
1987,OG,M,1,10,C,29,NA,Cutthroat trout,78,NA,5.8,NONE,06 October 1987,NA
1987,OG,M,1,10,C,30,NA,Cutthroat trout,131,NA,17.85,NONE,06 October 1987,NA
1987,OG,M,1,10,C,31,NA,Cutthroat trout,110,NA,11.7,NONE,06 October 1987,NA
1987,OG,M,1,10,C,32,NA,Cutthroat trout,144,NA,22.25,NONE,06 October 1987,NA
1987,OG,M,1,10,C,33,NA,Cutthroat trout,125,NA,14.95,NONE,06 October 1987,NA
1987,OG,M,1,10,C,34,NA,Cutthroat trout,129,NA,17.55,NONE,06 October 1987,NA
1987,OG,M,1,10,C,35,NA,Cutthroat trout,88,NA,6,NONE,06 October 1987,NA
1987,OG,M,1,10,C,36,NA,Cutthroat trout,133,NA,18.3,NONE,06 October 1987,NA
1987,OG,M,1,10,C,37,NA,Cutthroat trout,120,NA,14,NONE,06 October 1987,NA
1987,OG,M,1,10,C,38,NA,Cutthroat trout,170,NA,43.35,NONE,06 October 1987,NA
1987,OG,M,2,7,P,1,NA,Cutthroat trout,77,NA,4.35,NONE,06 October 1987,NA
1987,OG,M,2,7,P,2,NA,Cutthroat trout,151,NA,30.3,NONE,06 October 1987,NA
1987,OG,M,2,9,P,1,NA,Cutthroat trout,61,NA,2.45,NONE,06 October 1987,NA
1987,OG,M,2,9,P,2,NA,Cutthroat trout,114,NA,14.55,NONE,06 October 1987,NA
1987,OG,M,2,10,C,1,NA,Cutthroat trout,116,NA,13.75,NONE,06 October 1987,NA
1987,OG,M,2,10,C,2,NA,Cutthroat trout,62,NA,2.5,NONE,06 October 1987,NA
1987,OG,M,2,10,C,3,NA,Cutthroat trout,60,NA,2.45,NONE,06 October 1987,NA
1987,OG,M,2,10,C,4,NA,Cutthroat trout,58,NA,1.8,NONE,06 October 1987,NA
1987,OG,M,2,10,C,5,NA,Cutthroat trout,60,NA,2.3,NONE,06 October 1987,NA
1987,OG,M,2,10,C,6,NA,Cutthroat trout,159,NA,36.75,NONE,06 October 1987,NA
1987,OG,M,2,10,C,7,NA,Cutthroat trout,65,NA,2.85,NONE,06 October 1987,NA
1987,OG,M,2,10,C,8,NA,Cutthroat trout,99,NA,7.8,NONE,06 October 1987,NA
1987,OG,M,2,10,C,9,NA,Cutthroat trout,60,NA,2.25,NONE,06 October 1987,NA
1987,OG,M,2,10,C,10,NA,Cutthroat trout,93,NA,7.05,NONE,06 October 1987,NA
1987,OG,U,1,11,I,1,NA,Cutthroat trout,112,NA,15.35,NONE,06 October 1987,NA
1987,OG,U,1,11,I,2,NA,Cutthroat trout,61,NA,3,NONE,06 October 1987,NA
1987,OG,U,1,11,I,3,NA,Cutthroat trout,84,NA,6.5,NONE,06 October 1987,NA
1987,OG,U,1,11,I,4,NA,Cutthroat trout,148,NA,28.4,NONE,06 October 1987,NA
1987,OG,U,1,12,IP,1,NA,Cutthroat trout,87,NA,5.75,NONE,06 October 1987,NA
1987,OG,U,1,13,I,1,NA,Cutthroat trout,64,NA,2.95,NONE,06 October 1987,NA
1987,OG,U,1,13,I,2,NA,Cutthroat trout,52,NA,1.45,NONE,06 October 1987,NA
1987,OG,U,1,13,I,3,NA,Cutthroat trout,96,NA,7.85,NONE,06 October 1987,NA
1987,OG,U,1,13,I,4,NA,Cutthroat trout,114,NA,12.9,NONE,06 October 1987,NA
1987,OG,U,1,13,I,5,NA,Cutthroat trout,161,NA,36.85,NONE,06 October 1987,NA
1987,OG,U,1,13,I,6,NA,Cutthroat trout,76,NA,4.7,NONE,06 October 1987,NA
1987,OG,U,1,13,I,7,NA,Cutthroat trout,62,NA,2.25,NONE,06 October 1987,NA
1987,OG,U,1,14,R,1,NA,Cutthroat trout,50,NA,1.35,NONE,06 October 1987,NA
1987,OG,U,1,14,R,2,NA,Cutthroat trout,61,NA,2.6,NONE,06 October 1987,NA
1987,OG,U,1,14,R,3,NA,Cutthroat trout,60,NA,1.7,NONE,06 October 1987,NA
1987,OG,U,1,14,R,4,NA,Cutthroat trout,76,NA,5.4,NONE,06 October 1987,NA
1987,OG,U,1,15,C,1,NA,Cutthroat trout,87,NA,5.8,NONE,06 October 1987,NA
1987,OG,U,1,15,C,2,NA,Cutthroat trout,63,NA,2.35,NONE,06 October 1987,NA
1987,OG,U,1,15,C,3,NA,Cutthroat trout,107,NA,10.4,NONE,06 October 1987,NA
1987,OG,U,1,15,C,4,NA,Cutthroat trout,123,NA,18.35,NONE,06 October 1987,NA
1987,OG,U,1,15,C,5,NA,Cutthroat trout,46,NA,1.1,NONE,06 October 1987,NA
1987,OG,U,1,15,C,6,NA,Cutthroat trout,58,NA,1.85,NONE,06 October 1987,NA
1987,OG,U,1,15,C,7,NA,Cutthroat trout,48,NA,1.3,NONE,06 October 1987,NA
1987,OG,U,1,15,C,8,NA,Cutthroat trout,47,NA,1.1,NONE,06 October 1987,NA
1987,OG,U,1,15,C,9,NA,Cutthroat trout,51,NA,1.5,NONE,06 October 1987,NA
